Price,Close,High,Low,Open,Volume,EMA12,EMA26,MACD_Line,Signal_Line,Histogram
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,
Datetime,,,,,,,,,,
2025-01-14 16:23:00+00:00,407.9399109,408.6166077,407.473114,408.2561951,180478,407.1417208,407.2268206,-0.085099733,-0.466384232,0.381284499
2025-01-14 16:24:00+00:00,408.7600098,408.7999878,407.7999878,407.8091125,126295,407.3906884,407.3403901,0.050298224,-0.363047741,0.413345965
2025-01-14 16:25:00+00:00,408.8150024,408.8800049,408.3399963,408.75,107954,407.6098136,407.4496207,0.160192926,-0.258399608,0.418592533
2025-01-14 16:26:00+00:00,408.9898987,409.269989,408.5700073,408.8699951,140477,407.8221344,407.5637153,0.25841904,-0.155035878,0.413454918
2025-01-14 16:27:00+00:00,409,409.4399109,408.7999878,408.9899902,125370,408.0033445,407.6701068,0.333237678,-0.057381167,0.390618845
2025-01-14 16:28:00+00:00,408.2000122,409.230011,407.9364929,408.9237976,140637,408.0336011,407.7093591,0.324241999,0.018943466,0.305298533
2025-01-14 16:29:00+00:00,407.6698914,408.2160034,407.5100098,408.0799866,119631,407.9776457,407.7064355,0.271210194,0.069396812,0.201813382
2025-01-14 16:30:00+00:00,408.2999878,408.8399048,407.4400024,407.5,101117,408.0272368,407.7504024,0.276834448,0.110884339,0.165950109
2025-01-14 16:31:00+00:00,408.1900024,408.9194031,408,408.25,85390,408.0522777,407.7829653,0.269312346,0.14256994,0.126742405
2025-01-14 16:32:00+00:00,408.1900024,408.3500061,407.5599976,408.1000061,83733,408.0734661,407.8131162,0.260349874,0.166125927,0.094223947
2025-01-14 16:33:00+00:00,408.2123108,408.480011,407.7999878,408.2749939,49154,408.0948268,407.8426862,0.252140628,0.183328867,0.068811761
2025-01-14 16:34:00+00:00,408.8399963,409.3598938,408.0799866,408.2200012,115901,408.2094683,407.916561,0.292907267,0.205244547,0.08766272
2025-01-14 16:35:00+00:00,408.6700134,408.9498901,408.2000122,408.7999878,62678,408.2803214,407.9723723,0.307949076,0.225785453,0.082163623
2025-01-14 16:36:00+00:00,408.0299988,408.579895,407.6000061,408.579895,92091,408.2418102,407.9766409,0.265169279,0.233662218,0.031507061
2025-01-14 16:37:00+00:00,407.3099976,408.1998901,406.8999939,408.0599976,135529,408.0984544,407.9272599,0.171194476,0.22116867,-0.049974193
2025-01-14 16:38:00+00:00,406.5400085,407.7999878,406.3299866,407.4299927,153013,407.8586935,407.8245006,0.034192935,0.183773523,-0.149580588
2025-01-14 16:39:00+00:00,407.1484985,407.3599854,406.4559021,406.6199951,85034,407.7494328,407.7744264,-0.024993605,0.142020097,-0.167013703
2025-01-14 16:40:00+00:00,407.0450134,407.959198,406.8901062,407.3446045,125521,407.6410605,407.7203958,-0.079335222,0.097749033,-0.177084255
2025-01-14 16:41:00+00:00,406.0150146,407.1502075,405.7601929,407.1350098,148020,407.3908996,407.5940712,-0.203171602,0.037564906,-0.240736508
2025-01-14 16:42:00+00:00,405.6101074,406.1304016,405.5098877,405.9200134,136685,407.1169316,407.447111,-0.330179352,-0.035983945,-0.294195407
2025-01-14 16:43:00+00:00,404.4500122,405.9400024,404.4400024,405.6400146,168706,406.7066363,407.2251036,-0.518467329,-0.132480622,-0.385986707
2025-01-14 16:44:00+00:00,405.0620117,405.1998901,404.0372925,404.4200134,187259,406.4536171,407.0648746,-0.611257467,-0.228235991,-0.383021475
2025-01-14 16:45:00+00:00,405.2000122,405.809906,405.019989,405.0799866,140696,406.2607548,406.9267367,-0.665981809,-0.315785155,-0.350196654
2025-01-14 16:46:00+00:00,406.006012,406.1499939,405,405.1700134,104598,406.2215636,406.8585348,-0.636971193,-0.380022362,-0.25694883
2025-01-14 16:47:00+00:00,405.6140137,406.1199036,405.4801025,406.0299988,73443,406.1280944,406.7663481,-0.638253665,-0.431668623,-0.206585043
2025-01-14 16:48:00+00:00,405.7900085,406.0299988,405.5100098,405.5187988,65150,406.0760812,406.6940266,-0.617945429,-0.468923984,-0.149021445
2025-01-14 16:49:00+00:00,405.3349915,405.9198914,405.2301025,405.7001038,65982,405.9620674,406.5933574,-0.631289963,-0.50139718,-0.129892784
2025-01-14 16:50:00+00:00,405.800415,405.980011,405.2900085,405.3999939,74749,405.9371978,406.5346209,-0.597423088,-0.520602362,-0.076820727
2025-01-14 16:51:00+00:00,405.9299927,406.1998901,405.6099854,405.9400024,77938,405.9360893,406.4898336,-0.553744294,-0.527230748,-0.026513546
2025-01-14 16:52:00+00:00,406.5863037,406.6900024,405.9500122,406.0849915,115379,406.0361223,406.4969795,-0.460857244,-0.513956047,0.053098803
2025-01-14 16:53:00+00:00,406.769989,407.0350037,406.2900085,406.6032104,105734,406.1490249,406.5172025,-0.368177596,-0.484800357,0.116622761
2025-01-14 16:54:00+00:00,406.6799927,406.8399048,406.2000122,406.7583923,74020,406.2307122,406.529261,-0.298548776,-0.447550041,0.149001265
2025-01-14 16:55:00+00:00,406.6600037,407.2900085,406.5799866,406.6799927,97178,406.2967571,406.5389456,-0.242188581,-0.406477749,0.164289168
2025-01-14 16:56:00+00:00,406.3900146,406.8200073,406,406.8198853,64716,406.3111044,406.5279137,-0.216809335,-0.368544066,0.151734731
2025-01-14 16:57:00+00:00,405.3864136,406.8299866,405.3400879,406.473999,113929,406.1688443,406.4433582,-0.274513893,-0.349738031,0.075224138
2025-01-14 16:58:00+00:00,405.8999939,406.2499084,405.1000061,405.4231873,101747,406.1274827,406.4031089,-0.275626283,-0.334915682,0.059289399
2025-01-14 16:59:00+00:00,405.6549988,406.1416931,405.5033875,405.9236145,65109,406.0547928,406.3476934,-0.292900544,-0.326512654,0.03361211
2025-01-14 17:00:00+00:00,405.3200073,405.5700073,404.940094,405.5700073,112105,405.9417489,406.2715685,-0.329819576,-0.327174039,-0.002645537
2025-01-14 17:01:00+00:00,405.5799866,405.6306152,405.1437988,405.4198914,73347,405.8860932,406.2203402,-0.33424703,-0.328588637,-0.005658393
2025-01-14 17:02:00+00:00,405.5155945,406.0844116,405.4601135,405.7000122,90383,405.8290934,406.1681368,-0.339043442,-0.330679598,-0.008363844
2025-01-14 17:03:00+00:00,404.8250122,405.9107971,404.7000122,404.8250122,100208,405.6746193,406.0686461,-0.394026755,-0.343349029,-0.050677726
2025-01-14 17:04:00+00:00,405.7149963,405.8500061,404.8312988,404.9400024,107332,405.6808312,406.0424498,-0.361618631,-0.34700295,-0.014615682
2025-01-14 17:05:00+00:00,405.4100037,405.7499084,405.25,405.4100037,51881,405.6391654,405.995602,-0.356436541,-0.348889668,-0.007546873
2025-01-14 17:06:00+00:00,406.1528015,406.4798889,405,405.4599915,134052,405.7181864,406.0072464,-0.289060015,-0.336923737,0.047863723
2025-01-14 17:07:00+00:00,406.2799988,406.5,405.9949951,406.1586914,111736,405.804619,406.0274503,-0.222831216,-0.314105233,0.091274017
2025-01-14 17:08:00+00:00,406,406.3898926,405.8999939,406.230011,53411,405.8346776,406.0254169,-0.190739254,-0.289432037,0.098692783
2025-01-14 17:09:00+00:00,406.0549927,406.2284851,405.7090149,406.0176086,61753,405.8685723,406.0276077,-0.159035432,-0.263352716,0.104317284
2025-01-14 17:10:00+00:00,406.4700012,406.7999878,406.0799866,406.0799866,101179,405.9610998,406.0603776,-0.099277791,-0.230537731,0.13125994
2025-01-14 17:11:00+00:00,406.8699951,407.1099854,406.4200134,406.6799927,81032,406.1009298,406.1203493,-0.019419411,-0.188314067,0.168894656
2025-01-14 17:12:00+00:00,405.8599854,406.9700012,405.7999878,406.8699951,84139,406.0638615,406.101063,-0.03720158,-0.15809157,0.12088999
2025-01-14 17:13:00+00:00,405.7739868,406.0899048,404.9200134,406.0899048,150711,406.0192654,406.0768352,-0.05756981,-0.137987218,0.080417408
2025-01-14 17:14:00+00:00,404.7799988,405.8988953,404.7099915,405.6700134,96141,405.828609,405.9807732,-0.152164253,-0.140822625,-0.011341628
2025-01-14 17:15:00+00:00,405.0549927,405.1300049,404.5,404.7099915,90034,405.7095911,405.9121969,-0.202605807,-0.153179261,-0.049426546
2025-01-14 17:16:00+00:00,405.6499939,405.7600098,404.8999939,405.019989,84901,405.7004223,405.8927744,-0.19235216,-0.161013841,-0.031338319
2025-01-14 17:17:00+00:00,405.2000122,405.6771851,405.2000122,405.5501099,45348,405.6234361,405.8414587,-0.218022604,-0.172415594,-0.045607011
2025-01-14 17:18:00+00:00,405.0823975,405.519989,405,405.2749939,58839,405.5401994,405.785232,-0.24503256,-0.186938987,-0.058093573
2025-01-14 17:19:00+00:00,404.5401001,405.0799866,404.5100098,405.0799866,75074,405.386338,405.693,-0.306662001,-0.21088359,-0.095778411
2025-01-14 17:20:00+00:00,404.3720093,405,404.1700134,404.5401001,110814,405.2302874,405.5951488,-0.364861407,-0.241679153,-0.123182253
2025-01-14 17:21:00+00:00,403.2392883,404.3071899,402.8800049,404.2999878,284981,404.9239799,405.4206406,-0.496660772,-0.292675477,-0.203985295
2025-01-14 17:22:00+00:00,402.9100037,403.230011,402.6700134,403.1612854,129583,404.6141374,405.2346675,-0.620530155,-0.358246413,-0.262283742
2025-01-14 17:23:00+00:00,403.6700134,403.9599915,402.9400024,402.9914856,143144,404.4688875,405.1187672,-0.649879688,-0.416573068,-0.23330662
2025-01-14 17:24:00+00:00,403.9798889,404.1300049,403.4500122,403.5899963,88719,404.393657,405.0344059,-0.640748887,-0.461408232,-0.179340656
2025-01-14 17:25:00+00:00,403.8800049,404.2495117,403.75,403.9599915,76560,404.3146336,404.9488947,-0.634261102,-0.495978806,-0.138282296
2025-01-14 17:26:00+00:00,404.3599854,404.4500122,403.5,403.8037109,72218,404.3216108,404.9052718,-0.583660992,-0.513515243,-0.070145749
2025-01-14 17:27:00+00:00,404.4100037,404.7098999,404.2105103,404.3499146,90820,404.3352097,404.8685852,-0.53337556,-0.517487306,-0.015888253
2025-01-14 17:28:00+00:00,405.107605,405.3382874,404.1401062,404.4831848,118338,404.4540397,404.8862904,-0.432250679,-0.500439981,0.068189302
2025-01-14 17:29:00+00:00,405.0512085,405.25,404.7600098,405.0639038,94019,404.5459118,404.8985066,-0.352594715,-0.470870928,0.118276213
2025-01-14 17:30:00+00:00,404.5050049,405.2203979,404.4401855,405.093811,76933,404.5396185,404.8693583,-0.329739821,-0.442644706,0.112904885
2025-01-14 17:31:00+00:00,404.3900146,404.8500061,404.2200012,404.4599915,87039,404.5166025,404.8338513,-0.317248857,-0.417565537,0.10031668
2025-01-14 17:32:00+00:00,404.5700073,404.8299866,404.1719971,404.3667908,48146,404.5248186,404.8143073,-0.289488727,-0.391950175,0.102461448
2025-01-14 17:33:00+00:00,404.2000122,404.6199036,403.8099976,404.5586853,71895,404.4748484,404.768804,-0.2939556,-0.37235126,0.078395659
2025-01-14 17:34:00+00:00,403.3599854,404.3992004,403.3299866,404.2449951,84586,404.303331,404.6644471,-0.361116056,-0.370104219,0.008988163
2025-01-14 17:35:00+00:00,402.7312012,403.3999939,402.1600037,403.3175049,185281,404.0614649,404.5212437,-0.459778785,-0.388039132,-0.071739653
2025-01-14 17:36:00+00:00,404,404.0999146,402.7372131,402.8999023,137255,404.0520087,404.482633,-0.430624279,-0.396556162,-0.034068117
2025-01-14 17:37:00+00:00,403.6000061,404.1000061,403.1600037,404.0499878,75400,403.9824699,404.4172533,-0.434783375,-0.404201604,-0.030581771
2025-01-14 17:38:00+00:00,404.0899963,404.5,403.6499939,403.8099976,85681,403.9990124,404.393012,-0.39399959,-0.402161201,0.008161612
2025-01-14 17:39:00+00:00,404.6307983,404.8399963,404.0101013,404.0985107,80673,404.0962102,404.4106258,-0.314415557,-0.384612072,0.070196515
2025-01-14 17:40:00+00:00,404.605896,404.7399902,404.25,404.6585083,60858,404.1746234,404.4250903,-0.250466823,-0.357783023,0.107316199
2025-01-14 17:41:00+00:00,404.5299072,404.75,404.4899902,404.5002136,54359,404.2292825,404.4328545,-0.203571999,-0.326940818,0.123368819
2025-01-14 17:42:00+00:00,405.6099854,405.7200012,404.5552063,404.5799866,138948,404.4416983,404.5200494,-0.078351052,-0.277222865,0.198871813
2025-01-14 17:43:00+00:00,405.9375916,406.2999878,405.4501038,405.5474854,121209,404.6718357,404.6250525,0.046783245,-0.212421643,0.259204888
2025-01-14 17:44:00+00:00,406.4400024,406.5700073,405.9711914,405.9930115,133430,404.9438614,404.7594932,0.184368155,-0.133063683,0.317431838
2025-01-14 17:45:00+00:00,406.0419922,406.75,405.9500122,406.3999939,99336,405.1128046,404.8544931,0.258311433,-0.05478866,0.313100093
2025-01-14 17:46:00+00:00,406.0750122,406.3500061,405.7999878,406.0000916,70985,405.2608365,404.944902,0.315934557,0.019355983,0.296578573
2025-01-14 17:47:00+00:00,405.7799988,406.329895,405.5299988,406.0870056,79482,405.3407076,405.006761,0.33394665,0.082274117,0.251672533
2025-01-14 17:48:00+00:00,406.2099915,406.3955078,405.5700989,405.7799988,66743,405.4744436,405.0958892,0.378554439,0.141530181,0.237024258
2025-01-14 17:49:00+00:00,406.0799866,406.3799133,405.7900085,406.2142944,67427,405.5676041,405.1687853,0.398818791,0.192987903,0.205830888
2025-01-14 17:50:00+00:00,406.1683044,406.7799988,406,406.0700073,81711,405.6600195,405.2428237,0.417195777,0.237829478,0.179366299
2025-01-14 17:51:00+00:00,405.7000122,406.2999878,405.6896973,406.0799866,65617,405.6661722,405.2766895,0.389482687,0.26816012,0.121322567
2025-01-14 17:52:00+00:00,406.0177002,406.1998901,405.6799927,405.7600098,47682,405.7202535,405.3315792,0.388674234,0.292262942,0.096411291
2025-01-14 17:53:00+00:00,406.683197,407.1899109,406.1879883,406.1900024,113631,405.8683986,405.4316991,0.436699561,0.321150266,0.115549295
2025-01-14 17:54:00+00:00,406.2200012,406.7999878,406.2000122,406.6799927,83869,405.9224913,405.4900918,0.432399516,0.343400116,0.0889994
2025-01-14 17:55:00+00:00,406.4599915,406.531311,405.7065125,406.193512,83429,406.0051837,405.5619362,0.443247425,0.363369578,0.079877847
2025-01-14 17:56:00+00:00,406.2000122,406.5198975,405.8800049,406.5198975,60598,406.0351573,405.6092011,0.425956161,0.375886895,0.050069267
2025-01-14 17:57:00+00:00,406.3223877,406.7998962,406.1600037,406.2900085,67157,406.0793466,405.6620298,0.417316821,0.38417288,0.033143941
2025-01-14 17:58:00+00:00,406.2904053,406.769989,406,406.3304138,52721,406.1118171,405.7085761,0.403241055,0.387986515,0.01525454
2025-01-14 17:59:00+00:00,407.2200012,407.5396118,406.2839966,406.2839966,123319,406.282307,405.8205335,0.461773496,0.402743911,0.059029585
2025-01-14 18:00:00+00:00,407.6000061,407.7000122,406.4926147,407.230011,119532,406.4850299,405.9523463,0.53268365,0.428731859,0.103951791
2025-01-14 18:01:00+00:00,406.9849854,407.593689,406.6151123,407.519989,64131,406.5619462,406.0288381,0.533108085,0.449607104,0.083500981
2025-01-14 18:02:00+00:00,406.950592,407.3999939,406.9500122,407.0299988,51713,406.6217378,406.0971161,0.524621687,0.464610021,0.060011667
2025-01-14 18:03:00+00:00,407.3500977,407.4400024,406.8923035,407.0450134,65739,406.7337932,406.1899296,0.5438636,0.480460736,0.063402863
2025-01-14 18:04:00+00:00,407.4700012,407.5899963,407.0599976,407.4700012,62195,406.847056,406.2847497,0.562306253,0.49682984,0.065476413
2025-01-14 18:05:00+00:00,407.3699951,407.6499939,407.0599976,407.4211121,70237,406.9275081,406.3651383,0.562369882,0.509937848,0.052432034
2025-01-14 18:06:00+00:00,407.1719971,407.3999939,406.75,407.3999939,66170,406.9651218,406.4249056,0.540216244,0.515993527,0.024222717
2025-01-14 18:07:00+00:00,407.1300964,407.6900024,407.0889893,407.1300964,61950,406.9905025,406.4771419,0.513360594,0.515466941,-0.002106347
2025-01-14 18:08:00+00:00,407.7249146,407.9650879,407.028595,407.3999939,85417,407.103489,406.5695695,0.533919457,0.519157444,0.014762013
2025-01-14 18:09:00+00:00,407.3612061,407.7598877,407.2900085,407.75,65204,407.1431378,406.6282093,0.514928494,0.518311654,-0.00338316
2025-01-14 18:10:00+00:00,407.2701111,407.5799866,407.019989,407.3399963,62557,407.1626721,406.6757576,0.486914567,0.512032237,-0.025117669
2025-01-14 18:11:00+00:00,407.1499939,407.5499878,407.1499939,407.276001,43574,407.1607216,406.7108862,0.449835452,0.49959288,-0.049757427
2025-01-14 18:12:00+00:00,407,407.2986145,406.7900085,407.2449951,59124,407.1359952,406.732302,0.403693209,0.480412946,-0.076719737
2025-01-14 18:13:00+00:00,406.6398926,407.020813,406.2500916,406.9200134,92242,407.0596717,406.7254569,0.334214868,0.45117333,-0.116958462
2025-01-14 18:14:00+00:00,406.6499939,406.8599854,406.4899902,406.6756897,41446,406.9966444,406.719867,0.276777357,0.416294136,-0.139516778
2025-01-14 18:15:00+00:00,406.776001,406.8800049,406.2099915,406.5400085,53421,406.9626992,406.7240251,0.238674148,0.380770138,-0.14209599
2025-01-14 18:16:00+00:00,407.3500061,407.5299988,406.4836121,406.7999878,82402,407.0222849,406.7703941,0.251890855,0.354994281,-0.103103426
2025-01-14 18:17:00+00:00,407.3900146,407.7399902,407.2600098,407.3792114,67013,407.0788587,406.8162919,0.262566839,0.336508793,-0.073941954
2025-01-14 18:18:00+00:00,407.3411865,407.5617981,407.1564941,407.3599854,52683,407.1192168,406.855173,0.264043878,0.32201581,-0.057971932
2025-01-14 18:19:00+00:00,406.9599915,407.3598938,406.6700134,407.2600098,62422,407.0947206,406.8629373,0.231783332,0.303969314,-0.072185982
2025-01-14 18:20:00+00:00,406.9400024,407.1499023,406.6700134,406.9083862,52199,407.0709178,406.8686458,0.202272004,0.283629852,-0.081357848
2025-01-14 18:21:00+00:00,406.9200134,407.1000061,406.6803894,406.9259949,31587,407.0477018,406.8724508,0.175250935,0.261954069,-0.086703134
2025-01-14 18:22:00+00:00,406.75,407.019989,406.7001038,406.9400024,54172,407.0019015,406.8633804,0.138521095,0.237267474,-0.098746379
2025-01-14 18:23:00+00:00,407.1600037,407.3198853,406.6400146,406.7600098,46505,407.0262249,406.8853525,0.140872412,0.217988462,-0.07711605
2025-01-14 18:24:00+00:00,407.6000061,407.7000122,406.9100952,407.1650085,93102,407.1144989,406.9382898,0.176209138,0.209632597,-0.033423459
2025-01-14 18:25:00+00:00,408.1011963,408.2199097,407.4299927,407.5849915,112057,407.2662985,407.024431,0.241867509,0.216079579,0.02578793
2025-01-14 18:26:00+00:00,408.0799866,408.4216003,408.0003967,408.0799866,103768,407.3914813,407.1026203,0.288860984,0.23063586,0.058225124
2025-01-14 18:27:00+00:00,408.6000061,408.6499939,407.7799988,408.0950012,93349,407.5774082,407.2135378,0.363870411,0.25728277,0.106587641
2025-01-14 18:28:00+00:00,408.730011,408.9399109,408.2980042,408.5700073,110450,407.7547317,407.3258691,0.428862569,0.29159873,0.137263839
2025-01-14 18:29:00+00:00,408.9660034,408.9899902,408.6300964,408.6499939,84235,407.9410812,407.4473606,0.493720635,0.332023111,0.161697524
2025-01-14 18:30:00+00:00,408.7099915,409.019989,408.6101074,409,102542,408.0593751,407.5408888,0.518486306,0.36931575,0.149170556
2025-01-14 18:31:00+00:00,408.8500061,408.989502,408.4548035,408.7087097,60740,408.1810106,407.6378604,0.543150194,0.404082639,0.139067555
2025-01-14 18:32:00+00:00,409.4349976,409.8499146,408.8500061,408.9100037,122964,408.3739317,407.7709817,0.602949992,0.44385611,0.159093883
2025-01-14 18:33:00+00:00,408.8999939,409.4500122,408.7099915,409.4349976,94643,408.4548643,407.8546122,0.600252106,0.475135309,0.125116797
2025-01-14 18:34:00+00:00,408.9403992,409.1398926,408.6700134,408.9400024,50500,408.529562,407.9350409,0.59452111,0.499012469,0.095508641
2025-01-14 18:35:00+00:00,409.1998901,409.3200073,408.8399963,408.8500061,77079,408.6326894,408.0287334,0.603955979,0.520001171,0.083954808
2025-01-14 18:36:00+00:00,409.75,410.0299988,409.0300903,409.1799927,128241,408.8045833,408.1562347,0.648348688,0.545670674,0.102678014
2025-01-14 18:37:00+00:00,409.2399902,409.8399963,409.1300964,409.7507935,104949,408.871569,408.2365128,0.635056172,0.563547774,0.071508398
2025-01-14 18:38:00+00:00,409.4032898,409.8900146,409.1801147,409.3099976,88684,408.9533722,408.3229408,0.630431446,0.576924509,0.053506938
2025-01-14 18:39:00+00:00,409.7749939,409.8499146,409.1199951,409.3900146,66882,409.0797756,408.4305003,0.649275291,0.591394665,0.057880626
2025-01-14 18:40:00+00:00,410.002594,410.0400085,409.2107849,409.7449951,83389,409.2217476,408.5469516,0.674795971,0.608074926,0.066721045
2025-01-14 18:41:00+00:00,409.6300049,410.0557861,409.5600891,410.0498962,52149,409.2845564,408.6271778,0.657378615,0.617935664,0.039442951
2025-01-14 18:42:00+00:00,409.8418884,410.1398926,409.6700134,409.6799927,99910,409.3702998,408.7171564,0.653143436,0.624977218,0.028166217
2025-01-14 18:43:00+00:00,410.2999878,410.5100098,409.8656921,409.8656921,104735,409.5133287,408.8344032,0.678925584,0.635766891,0.043158692
2025-01-14 18:44:00+00:00,410.3295898,410.5,410.0361938,410.3599854,87005,409.6389074,408.9451577,0.693749646,0.647363442,0.046386204
2025-01-14 18:45:00+00:00,409.9700012,410.4899902,409.9400024,410.3599854,133444,409.6898449,409.0210721,0.668772829,0.65164532,0.017127509
2025-01-14 18:46:00+00:00,410.4570923,410.5700073,409.9599915,410.0538025,104223,409.8078829,409.1274439,0.680439022,0.65740406,0.023034962
2025-01-14 18:47:00+00:00,410.7999878,411.0100098,410.3901062,410.5100098,149398,409.9605145,409.2513361,0.709178399,0.667758928,0.041419471
2025-01-14 18:48:00+00:00,411.1099854,411.1900024,410.7099915,410.7200012,91709,410.1373561,409.3890138,0.748342349,0.683875612,0.064466737
2025-01-14 18:49:00+00:00,411.1600037,411.2999878,410.8500061,411.1099854,79098,410.2946865,409.5201982,0.774488302,0.70199815,0.072490152
2025-01-14 18:50:00+00:00,411.6300049,411.7200012,411.1199951,411.196991,115032,410.5001201,409.6764802,0.823639921,0.726326504,0.097313417
2025-01-14 18:51:00+00:00,411.3840027,411.8099976,411.2101135,411.6400146,112387,410.6361021,409.8029633,0.833138707,0.747688945,0.085449762
2025-01-14 18:52:00+00:00,410.7673035,411.5443115,410.7673035,410.7673035,119008,410.6562869,409.8743959,0.781890939,0.754529344,0.027361595
2025-01-14 18:53:00+00:00,410.5,410.8049927,410.2200012,410.7578125,142077,410.6322427,409.920737,0.711505762,0.745924627,-0.034418866
2025-01-14 18:54:00+00:00,411.1900024,411.2598877,410.3399963,410.3900146,99716,410.7180519,410.0147566,0.703295282,0.737398758,-0.034103476
2025-01-14 18:55:00+00:00,410.855011,411.2587891,410.670105,411.2000122,79205,410.7391226,410.0769977,0.662124844,0.722343975,-0.060219132
2025-01-14 18:56:00+00:00,410.7510071,411.0299988,410.5599976,410.855011,58571,410.7409509,410.1269243,0.614026612,0.700680503,-0.08665389
2025-01-14 18:57:00+00:00,410.1975098,410.8800049,410.190094,410.8500061,74432,410.6573446,410.1321529,0.525191726,0.665582747,-0.140391021
2025-01-14 18:58:00+00:00,409.5700073,410.2828979,409.5600891,410.1998901,122966,410.4900619,410.0905125,0.399549479,0.612376094,-0.212826615
2025-01-14 18:59:00+00:00,410.2399902,410.3200073,409.5696106,409.6899109,65268,410.4515894,410.1015849,0.35000448,0.559901771,-0.209897291
2025-01-14 19:00:00+00:00,410.1083984,410.3399048,409.4302979,410.3399048,91369,410.3987908,410.1020896,0.296701168,0.50726165,-0.210560483
2025-01-14 19:01:00+00:00,409.8999939,410.1899109,409.6300049,410.1600037,55408,410.3220528,410.0871196,0.234933239,0.452795968,-0.217862729
2025-01-14 19:02:00+00:00,410.230011,410.7868042,409.8449097,409.9219971,125362,410.3078925,410.0977041,0.210188411,0.404274457,-0.194086046
2025-01-14 19:03:00+00:00,409.9100037,410.6225891,409.8999939,410.3800049,59729,410.2466788,410.0838004,0.162878478,0.355995261,-0.193116783
2025-01-14 19:04:00+00:00,410.1166992,410.3800049,409.75,409.9100037,75160,410.226682,410.0862373,0.14044466,0.312885141,-0.172440481
2025-01-14 19:05:00+00:00,410.6099854,410.7099915,410.0499878,410.1525879,53927,410.2856517,410.1250335,0.160618259,0.282431764,-0.121813505
2025-01-14 19:06:00+00:00,411.1300049,411.230011,410.612793,410.6799927,104481,410.4155522,410.1994758,0.216076418,0.269160695,-0.053084277
2025-01-14 19:07:00+00:00,411.1700134,411.25,410.7200928,411.0881042,76645,410.5316232,410.2713675,0.260255697,0.267379696,-0.007123998
2025-01-14 19:08:00+00:00,411.3399963,411.4399109,411.019989,411.0801086,105010,410.6559883,410.3505252,0.305463106,0.274996378,0.030466729
2025-01-14 19:09:00+00:00,410.6199951,411.4190063,410.1567993,411.3706055,87876,410.6504509,410.3704859,0.279964961,0.275990094,0.003974866
2025-01-14 19:10:00+00:00,410.0700073,410.7200012,410.0177917,410.7121887,77374,410.5611519,410.3482282,0.212923627,0.263376801,-0.050453174
2025-01-14 19:11:00+00:00,410.0364075,410.2000122,409.7500916,410.0875854,56164,410.480422,410.3251304,0.155291556,0.241759752,-0.086468196
2025-01-14 19:12:00+00:00,410.0299988,410.3599854,409.9400024,410.1040039,43253,410.4111261,410.3032688,0.107857284,0.214979258,-0.107121974
2025-01-14 19:13:00+00:00,410.4301147,410.6000061,409.8699951,410.0299988,53916,410.4140474,410.3126648,0.101382621,0.192259931,-0.09087731
2025-01-14 19:14:00+00:00,410.7600098,410.9399109,410.4610901,410.5,81186,410.4672724,410.3458015,0.121470934,0.178102131,-0.056631198
2025-01-14 19:15:00+00:00,411.2880859,411.3948975,410.8190918,410.8190918,86488,410.5935514,410.4156003,0.177951091,0.178071923,-0.000120833
2025-01-14 19:16:00+00:00,411.019989,411.3399963,410.8800049,411.2399902,66975,410.6591572,410.4603698,0.198787344,0.182215007,0.016572336
2025-01-14 19:17:00+00:00,411.0398865,411.1799011,410.7000122,411.0799866,47863,410.7177309,410.503297,0.214433923,0.18865879,0.025775132
2025-01-14 19:18:00+00:00,411.3399963,411.4200134,410.888092,410.9400024,89909,410.8134641,410.5652747,0.248189335,0.200564899,0.047624436
2025-01-14 19:19:00+00:00,411.170105,411.480011,410.8890991,411.408905,57379,410.8683319,410.610077,0.258254927,0.212102905,0.046152023
2025-01-14 19:20:00+00:00,411.0003052,411.2900085,410.9500122,411.0003052,38946,410.8886355,410.6389828,0.249652716,0.219612867,0.030039849
2025-01-14 19:21:00+00:00,411.4154053,411.4786072,410.7999878,410.9700012,65057,410.969677,410.6964955,0.273181444,0.230326583,0.042854862
2025-01-14 19:22:00+00:00,411.3800049,411.7000122,411.2999878,411.4320068,78652,411.0328044,410.7471259,0.285678492,0.241396964,0.044281527
2025-01-14 19:23:00+00:00,411.232605,411.4700012,411.0801086,411.3395996,52352,411.0635429,410.7830873,0.280455633,0.249208698,0.031246935
2025-01-14 19:24:00+00:00,411.25,411.6998901,411.2000122,411.2999878,43317,411.0922286,410.8176734,0.274555212,0.254278001,0.020277211
2025-01-14 19:25:00+00:00,411.1400146,411.5830078,410.980011,411.2900085,59182,411.0995803,410.8415505,0.25802978,0.255028357,0.003001423
2025-01-14 19:26:00+00:00,411.0198975,411.2999878,410.8613892,411.2200012,45350,411.0873214,410.8547614,0.232559996,0.250534684,-0.017974689
2025-01-14 19:27:00+00:00,410.8399963,411.0249939,410.5799866,411.0249939,63061,411.0492714,410.8536677,0.195603694,0.239548486,-0.043944793
2025-01-14 19:28:00+00:00,410.5400085,410.9598999,410.4241943,410.8800049,58454,410.9709233,410.8304337,0.140489574,0.219736704,-0.07924713
2025-01-14 19:29:00+00:00,410.2349854,410.6600037,410.1300049,410.5221863,62015,410.8577021,410.7863264,0.07137564,0.190064491,-0.118688851
